Date,AirTemp,RelHum,WindSpeed,Rain,Snow,ShortWave,LongWave
2020-10-08 22:00:00,17.343469238281273,35.070953369140625,0.8992837271447137,8.583068620282575e-07,0.0,0.0,328.55
2020-10-08 23:00:00,16.31275329589846,46.06155395507813,1.4460082700786965,-5.960430371487746e-09,0.0,0.0,328.55
2020-10-09 00:00:00,14.19817504882815,57.05101013183594,2.065021009347336,2.9802436074533034e-09,0.0,0.0,328.55
2020-10-09 01:00:00,12.617150878906275,61.87881469726562,2.2808847241582217,0.0,0.0,0.0,304.58
2020-10-09 02:00:00,11.794839477539087,63.24623107910156,2.653886657556336,0.0,0.0,0.0,304.58
2020-10-09 03:00:00,11.519662475585962,64.79576110839844,3.1457203566297034,0.0,0.0,0.0,304.58
2020-10-09 04:00:00,11.294808959960962,71.49444580078125,3.356075614594661,0.0,0.0,0.0,257.94
2020-10-09 05:00:00,11.0130554199219,77.47543334960938,3.2834340358756635,0.0,0.0,0.0,257.94
2020-10-09 06:00:00,10.847131347656275,80.30937194824219,3.312520810706573,0.0,0.0,0.0,257.94
2020-10-09 07:00:00,10.390573120117212,77.42912292480469,3.609418872009536,0.0,0.0,0.0,258.08
2020-10-09 08:00:00,10.465966796875025,76.50138854980469,3.747107579959594,0.0,0.0,124.464,258.08
2020-10-09 09:00:00,10.610787963867212,75.21499633789062,3.792282400174921,4.2766322394527384e-07,0.0,257.056,258.08
2020-10-09 10:00:00,10.839456176757837,73.64540100097656,3.787582134975062,0.0,0.0,406.55199999999996,281.96
2020-10-09 11:00:00,11.1131530761719,71.85592651367188,3.9653923428238333,0.0,0.0,507.904,281.96
2020-10-09 12:00:00,11.535729980468775,70.11581420898439,4.272895610659616,0.0,0.0,590.665,281.96
2020-10-09 13:00:00,12.486596679687526,68.95927429199219,4.313746865156647,0.0,0.0,604.002,296.23
2020-10-09 14:00:00,14.625436401367212,67.71171569824219,3.572611252030093,7.450580596923828e-09,0.0,552.768,296.23
2020-10-09 15:00:00,17.307122802734398,63.55926513671875,4.3523692233404185,0.0,0.0,469.74699999999996,296.23
2020-10-09 16:00:00,19.826806640625023,62.72438049316406,4.881007705213327,0.0,0.0,354.125,291.35
2020-10-09 17:00:00,21.92536315917971,62.21733093261719,5.522571775341934,0.0,0.0,215.248,291.35
2020-10-09 18:00:00,23.429238891601585,60.63430786132813,6.116127582069186,0.0,0.0,57.168,291.35
2020-10-09 19:00:00,24.846093750000023,57.00508117675781,6.416673139534706,5.684341886080803e-14,0.0,0.0,277.39
2020-10-09 20:00:00,25.314447021484398,54.24324035644531,6.311559744970548,0.0,0.0,0.0,277.39
2020-10-09 21:00:00,25.260964965820328,54.85877990722656,5.857447513845068,0.0,0.0,0.0,277.39
2020-10-09 22:00:00,24.60291442871096,58.40324401855469,5.102357299090643,0.0,0.0,0.0,272.29
2020-10-09 23:00:00,23.40096435546877,62.23152160644531,4.6538826964360895,0.0,0.0,0.0,272.29
2020-10-10 00:00:00,22.15888366699221,67.38426208496094,4.343833848092714,0.0,0.0,0.0,272.29
2020-10-10 01:00:00,21.383935546875023,70.86837768554688,4.3919809308913145,0.0,0.0,0.0,270.4
2020-10-10 02:00:00,20.949304199218773,72.78968811035156,4.7714223788349335,0.0,0.0,0.0,270.4
2020-10-10 03:00:00,20.666421508789085,74.41093444824219,4.885922565268651,0.0,0.0,0.0,270.4
2020-10-10 04:00:00,20.440240478515648,76.19697570800781,4.764956324591412,0.0,0.0,0.0,269.28
2020-10-10 05:00:00,20.17463073730471,78.2257080078125,4.6446532061013,0.0,0.0,0.0,269.28
2020-10-10 06:00:00,19.90656433105471,80.14884948730469,4.570351169540626,0.0,0.0,0.0,269.28
2020-10-10 07:00:00,19.671350097656273,81.7193603515625,4.279317503838077,0.0,0.0,0.0,272.1
2020-10-10 08:00:00,19.24070129394533,84.13711547851562,4.1002246014021315,0.0,0.0,120.904,272.1
2020-10-10 09:00:00,18.756158447265648,86.56089782714844,3.820251897144765,0.0,0.0,252.752,272.1
2020-10-10 10:00:00,18.203118896484398,89.156494140625,3.3924447789675654,0.0,0.0,401.284,303.4
2020-10-10 11:00:00,17.485269165039085,92.15789794921876,2.9323025232464106,0.0,0.0,501.944,303.4
2020-10-10 12:00:00,16.668908691406273,94.1484832763672,2.699585989430745,0.0,0.0,583.948,303.4
2020-10-10 13:00:00,16.187860107421898,91.56883239746094,2.714010234433105,0.0,0.0,592.694,319.7
2020-10-10 14:00:00,16.786492919921898,78.96743774414062,3.4651032939650803,0.0,0.0,541.9830000000001,319.7
2020-10-10 15:00:00,17.423013305664085,68.82835388183594,3.433798550826093,0.0,0.0,459.824,319.7
2020-10-10 16:00:00,18.293267822265648,60.67344665527344,3.1533343687538693,0.0,0.0,331.025,326.66
2020-10-10 17:00:00,19.079461669921894,53.67782592773438,3.16950409893371,0.0,0.0,199.392,326.66
